OrderID,CustomerID,OrderDate,ProductCategory,Quantity,Price_USD,Shipping_City,Customer_Rating,Transaction_Status
ORD-276,CUST-19880,2023-06-12 00:00:00,Books,5.0,123.36,Phoenix,2.0,Failed
ORD-277,,2023-09-06 00:00:00,Electronics,1.0,230.32,Los Angeles,1.0,Success
ORD-278,cust-82132,2023-08-19 00:00:00,Electronics,3.0,185.92,Chicago,5.0,Success
ORD-279,CUST-22833,2023-06-18 00:00:00,Electronics,1.0,120.09,Chicago,3.0,Failed
ORD-280,CUST-16630,2023-11-12 00:00:00,Home Goods,3.0,35.58,,3.0,Pending
ORD-281,CUST-95477,2023-12-04 00:00:00,Home Goods,3.0,57.18,Houston,1.0,Success
ORD-282,CUST-80855,2023-06-06 00:00:00,Electronics,4.0,"99,99",Houston,0.0,Pending
ORD-283,CUST-11934,2023-12-22 00:00:00,beauty,5.0,34.47,,4.0,Success 
ORD-284,CUST-22224,2023-10-27 00:00:00,Books,1.0,114.89,Los Angeles,5.0,Canceled
ORD-285,CUST-40982,2023-03-20 00:00:00,Books,5.0,291.86,Phoenix,1.0,Failed
ORD-286,CUST-31798,2023-10-17 00:00:00,App@r3l,1.0,"99,99",Chicago,5.0,Pending
ORD-287,CUST-63269,2023-10-18 00:00:00,Electronics,5.0,287.18,Los Angeles,5.0,Success 
ORD-288,CUST-73653,2023-07-06 00:00:00,Home Goods,-4.0,$162.36,,1.0,Failed
ORD-289,,2023-01-35,Apparel,1.0,157.54,Houston,1.0,Failed
ORD-290,CUST-38016,2023-08-08 00:00:00,Books ,1.0,119.53,Phoenix,5.0,Canceled
ORD-291,CUST-62565,2023-03-28 00:00:00,Electronics,3.0,22.69,Houston,5.0,Pending
ORD-292,CUST-17685,2023-01-03 00:00:00,Books,2.0,229.35,new york,4.0,Failed
ORD-293,CUST-31579,2023-06-10 00:00:00,Beauty,2.0,$293.93,Chicago,3.0,Success
ORD-294,CUST-59672,2023-05-07 00:00:00,Apparel,2.0,9.43,Houston,5.0,Success
ORD-295,CUST-10282,2023-04-24 00:00:00,Electronics ,-2.0,145.0,,5.0,Pending
ORD-296,CUST-61173,2023-12-31 00:00:00,beauty,1.0,157.3,New York,3.0,Success
ORD-297,CUST-44760,2023-11-25 00:00:00,beauty ,2.0,121.84,Los Angeles,5.0,Success
ORD-298,CUST-69638,2023-08-12 00:00:00,Home Goods ,1.0,214.74,Houston,5.0,Success
299,CUST-47388,2023-05-22 00:00:00,Electronics,-2.0,297.53,New York,3.0,Success
ORD-300,CUST-65444,2023-07-04 00:00:00,Home Goods,3.0,,Houston,3.0,Success
301,CUST-82845,2023-03-10 00:00:00,Beauty,5.0,263.01,Los Angeles,4.0,Failed
ORD-302,CUST-96752,2023-12-14 00:00:00,Electronics,5.0,56.0,Chicago,4.0,Success
ORD-303,CUST-73788,2023-06-19 00:00:00,Electronics,1.0,180.68,Phoenix,5.0,Success
ORD-304,CUST-30289,2023-09-03 00:00:00,Electronics,2.0,282.82,HOUSTON,5.0,Failed
305,CUST-34890,2023-01-35,Electronics,-2.0,136.01,New York,5.0,Pending
ORD-306,CUST-48890,2023-08-17 00:00:00,Home Goods,3.0,236.75,Houston,4.0,Success
ORD-307,CUST-38534,2023-07-03 00:00:00,Books ,1.0,9.02,New York,2.0,Canceled
ORD-308,CUST-17665,2023-06-06 00:00:00,Electronics,4.0,$241.56,Chicago,5.0,Success
ORD-309,CUST-85914,2023-09-07 00:00:00,Apparel,1.5,136.6,houston,5.0,Success 
ORD-310,CUST-81066,2023-10-10 00:00:00,Electronics,3.0,$298.29,Los Angeles ,3.0,Success
ORD-311,CUST-17989,2023-02-25 00:00:00,Home Goods,1.0,125.52,Houston,3.0,Canceled
ORD-312,CUST-51104,2023-03-31 00:00:00,Electronics,2.0,82.62,Houston,,Pending
ORD-313,CUST-17492,2023-11-27 00:00:00,Books,1.0,53.41,New York,1.0,Pending
ORD-314,CUST-16572,2023-01-35,beauty,1.0,244.54,Los Angeles,5.0,Failed
ORD-315,CUST-86569,2023-02-11 00:00:00,Home Goods,5.0,27.46,Los Angeles,5.0,Canceled
ORD-316,CUST-72493,2023-05-24 00:00:00,ELECTRONICS,2.0,220.48,CHICAGO,5.0,Canceled
ORD-317,CUST-75909,2023-03-13 00:00:00,electronics,2.0,276.26,,2.0,Canceled
ORD-318,cust-79615,2023-10-03 00:00:00,Electronics,2.0,20.77,,5.0,Success
ORD-319,CUST-30635,2023-04-11 00:00:00,Beauty,1.0,160.98,Phoenix,5.0,Success
ORD-320,CUST-17455,2023-05-15 00:00:00,ELECTRONICS,2.0,72.5,Chicago,1.0,Success 
ORD-321,CUST-76562,2023-11-17 00:00:00,Books,2.0,229.12,New York,2.0,Canceled
ORD-322,CUST-20500,2023-02-09 00:00:00,Home Goods,5.0,146.22,New York,4.0,Failed
ORD-323,CUST-34356,2023-02-08 00:00:00,Home Goods,1.0,72.25,Chicago,5.0,Pending
ORD-324,CUST-18981,2023-01-10 00:00:00,Electronics,1.0,106.99,Los Angeles ,5.0,Failed
ORD-325,CUST-87992,2023-09-17 00:00:00,Beauty,2.0,178.68,New York,5.0,Pending
,CUST-18907,2023-11-20 00:00:00,Home Goods,2.0,118.83,New York,3.0,Failed
,,2023-01-16 00:00:00,Apparel,1.0,227.0,Houston,3.0,Pending
ORD-328,CUST-40828,2023-10-25 00:00:00,beauty,2.0,19.19,Los Angeles,2.0,Canceled
329,CUST-62923,2023-10-24 00:00:00,Beauty,1.0,168.46,New York,6.0,Failed
ORD-330,CUST-25713,2023-07-27 00:00:00,Electronics,1.0,292.24,Houston,4.0,Pending
ORD-331,CUST-84668,2023-10-30 00:00:00,HOME GOODS,2.0,192.49,Houston,3.0,Failed
ORD-332,CUST-42271,2023-04-19 00:00:00,Boks,1.0,$113.71,New York,5.0,Pending
ORD-333,CUST-85880,2023-01-19 00:00:00,Home Goods,2.0,83.09,Chicago,1.0,Pending
ORD-334,CUST-87924,2023-10-10 00:00:00,Home Goods,2.0,156.65,HOUSTON,5.0,Canceled
ORD-335,cust-15209,2023-05-14 00:00:00,Beauty,2.0,96.38,NEW YORK,5.0,Pending
ORD-336,CUST-91183,2023-06-10 00:00:00,Beauty,5.0,41.4,Chicago,5.0,Canceled
ORD-337,CUST-20745,2023-10-04 00:00:00,Electronics,5.0,169.46,Phoenix,1.0,Failed
ORD-338,cust-64948,2023-08-30 00:00:00,Books,1.0,226.6,Houston,1.0,Pending
ORD-339,CUST-96163,2023-12-01 00:00:00,Electronics,1.0,153.52,phoenix,4.0,Canceled
,CUST-86503,2023-03-18 00:00:00,Home Goods,3.0,264.2,New York,1.0,Success
ORD-341,CUST-84085,2023-07-07 00:00:00,Elec,1.0,111.8,chic@go,5.0,Pending
ORD-342,CUST-78522,2023-07-20 00:00:00,Books,2.0,226.96,Los Angeles,5.0,Success
,CUST-51467,2023-04-25 00:00:00,Beauty ,5.0,285.26,Los Angeles,4.0,Failed
ORD-344,CUST-44179,2023-10-29 00:00:00,Apparel,1.0,18.91,Chicago,,Pending
ORD-345,CUST-36772,2023-05-29 00:00:00,Electronics,5.0,204.37,Chicago,4.0,Success
ORD-346,CUST-97782,2023-03-10 00:00:00,Electronics,1.0,131.62,new york,5.0,Pending
ORD-347,CUST-51180,2023-08-26 00:00:00,electronics,5.0,95.12,Los Angeles,5.0,Canceled
ORD-348,cust-41285,2023-09-14 00:00:00,Beauty,2.0,113.39,Los Angeles,1.0,Failed
ORD-349,cust-44814,2023-09-19 00:00:00,Electronics,1.0,197.4,Phoenix,1.0,Pending
ORD-350,CUST-61876,2023-02-16 00:00:00,beauty,2.0,104.87,Chicago,1.0,Success
ORD-351,CUST-27154,2023-01-35,Apparel,5.0,47.96,CHICAGO,5.0,Pending
352,,2023-07-06 00:00:00,Beauty,2.0,63.06,Houston,0.0,Success
,CUST-94607,2023-09-15 00:00:00,Apparel,1.0,264.62,phoenix,5.0,Canceled
ORD-354,cust-49321,2023-01-06 00:00:00,Beauty,6.0,37.86,chicago,,Canceled
ORD-355,CUST-69929,2023-12-06 00:00:00,Books,1.0,283.62,New York,5.0,Failed
ORD-356,CUST-51441,2023-05-03 00:00:00,Books,5.0,$50.48,Houston,5.0,Success 
ORD-357,,2023-11-11 00:00:00,Home Goods,2.0,215.31,,5.0,Failed
ORD-358,CUST-11220,2023-12-17 00:00:00,Home Goods,5.0,137.0,Chicago,2.0,Failed
ORD-359,CUST-70068,2023-03-26 00:00:00,Beauty,1.0,232.08,Los Angeles,2.0,Failed
ORD-360,CUST-91416,2023-09-21 00:00:00,HOME GOODS,2.0,186.36,New York,5.0,Failed
ORD-361,CUST-83792,2023-03-13 00:00:00,Apparel,4.0,222.26,CHICAGO,3.0,Failed
ORD-362,CUST-23104,2023-08-17 00:00:00,Apparel,2.0,293.26,Houston,2.0,Success
ORD-363,cust-19602,2023-03-23 00:00:00,Elec,5.0,206.24,phoenix,5.0,Failed
ORD-364,CUST-80468,2023-04-02 00:00:00,Electronics,1.0,$188.13,New York,6.0,Success
ORD-365,CUST-37938,2023-10-17 00:00:00,Electronics,3.0,245.6,Chicago,1.0,Pending
ORD-366,CUST-76307,2023-10-17 00:00:00,Apparel,5.0,30.04,Houston,,Pending
ORD-367,CUST-44760,2023-12-04 00:00:00,Books,2.0,134.32,New York,5.0,Failed
ORD-368,,2023-03-16 00:00:00,Beauty,3.0,233.2,Phoenix,2.0,Success
ORD-369,cust-55745,2023-09-05 00:00:00,home goods,2.0,230.43,N3w York,4.0,Failed
ORD-370,CUST-19016,2023-07-03 00:00:00,Beauty,2.0,76.65,Phoenix,5.0,Pending
ORD-371,cust-42018,2023-01-21 00:00:00,Books,3.0,91.57,PHOENIX,5.0,Success
,CUST-58434,2023-01-35,books,2.0,"99,99",phoenix,2.0,Pending
ORD-373,CUST-47353,2023-07-09 00:00:00,Beauty,2.0,223.97,houston,2.0,Pending
ORD-374,cust-30676,2023-04-29 00:00:00,Beauty,5.0,149.34,Houston,5.0,Failed
ORD-375,,2023-01-35,Apparel,1.0,14.06,chicago,6.0,Success
ORD-376,cust-81200,2023-05-16 00:00:00,Apparel,1.0,260.94,Houston,5.0,Pending
ORD-377,cust-49651,2023-07-09 00:00:00,Home Goods,5.0,168.75,Phoenix,,Pending
ORD-378,CUST-90173,2023-04-30 00:00:00,Books,1.0,116.95,Los Angeles,4.0,Success
ORD-379,cust-95717,2023-01-22 00:00:00,Beauty,3.0,55.07,Houston,3.0,Success
ORD-380,CUST-79329,2023-09-12 00:00:00,Books,5.0,26.47,chicago,5.0,Canceled
ORD-381,CUST-11025,2023-04-16 00:00:00,Books,5.0,145.05,Houston,4.0,Pending
ORD-382,CUST-97538,2023-09-23 00:00:00,Books,1.0,215.69,new york,2.0,Failed
ORD-383,CUST-82692,2023-07-04 00:00:00,Electronics,1.0,198.24,PHOENIX,,Canceled
ORD-384,CUST-49240,2023-07-18 00:00:00,Beauty,1.0,22.93,Los Angeles,5.0,Pending
ORD-385,CUST-96951,2023-08-29 00:00:00,Beauty,4.0,254.8,Los Angeles,4.0,Success
ORD-386,CUST-23577,2023-08-21 00:00:00,apparel,2.0,183.99,Chicago,5.0,Pending
ORD-387,cust-27601,2023-01-24 00:00:00,Electronics,1.0,119.17,Phoenix,5.0,Failed
ORD-388,CUST-44664,2023-01-21 00:00:00,Apparel,5.0,$77.85,Houston,5.0,Pending
ORD-389,CUST-25129,2023-01-35,Beauty,3.0,17.3,Chicago,5.0,Pending
ORD-390,CUST-24029,2023-06-15 00:00:00,Beauty,1.0,102.04,Phoenix,4.0,Pending
ORD-391,cust-82512,2023-02-22 00:00:00,El3ctronics,2.0,192.43,HOUSTON,2.0,Success
ORD-392,CUST-30374,2023-12-27 00:00:00,Home Goods,1.0,,Houston,1.0,Failed
ORD-393,CUST-45697,2023-09-24 00:00:00,Books,2.0,184.62,Phoenix,6.0,Canceled
ORD-394,CUST-46930,2023-11-21 00:00:00,App@r3l,2.0,238.88,New York,6.0,Canceled
ORD-395,CUST-89276,2023-05-21 00:00:00,Apparel,2.0,72.72,Chicago,5.0,Pending
ORD-396,CUST-37607,2023-05-15 00:00:00,apparel,2.0,,Houston,3.0,Pending
ORD-397,cust-54942,2023-10-24 00:00:00,electronics,3.0,153.4,New York,4.0,Canceled
ORD-398,CUST-36685,2023-10-06 00:00:00,Books,5.0,47.72,LOS ANGELES,5.0,Pending
ORD-399,CUST-93130,2023-10-19 00:00:00,Elec,1.0,"99,99",los angeles,5.0,Canceled
ORD-400,CUST-44600,2023-03-31 00:00:00,Home Goods,2.0,72.68,Houston,5.0,Failed
ORD-401,CUST-76244,2023-07-12 00:00:00,home goods,2.0,255.09,Houston,1.0,Success
ORD-402,CUST-74032,2023-12-01 00:00:00,Beauty,1.0,264.92,New York,5.0,Success
ORD-403,CUST-42914,2023-07-13 00:00:00,BOOKS,4.5,8.49,Phoenix,1.0,Success
ORD-404,,2023-07-07 00:00:00,Beauty,1.0,258.06,Chicago,1.0,Success
ORD-405,CUST-22097,2023-10-28 00:00:00,Beauty,2.0,259.65,Los Angeles,3.0,Success
ORD-406,CUST-93136,2023-12-01 00:00:00,Books,4.0,237.41,New York,5.0,Pending
ORD-407,CUST-65518,2023-02-09 00:00:00,Beauty,1.0,223.39,new york,2.0,Success
ORD-408,CUST-46265,2023-09-22 00:00:00,Books,1.0,156.84,Phoenix,2.0,Pending
ORD-409,CUST-15778,2023-05-09 00:00:00,home goods,1.0,$215.97,Los Angeles,5.0,Success 
ORD-410,CUST-10464,2023-07-12 00:00:00,books,3.0,121.92,Los Angeles,5.0,Failed
,CUST-53719,2023-04-25 00:00:00,Apparel,5.0,144.88,New York,5.0,Pending
ORD-412,CUST-27146,2023-09-22 00:00:00,Electronics,4.0,89.55,Phoenix,5.0,Canceled
ORD-413,cust-93507,2023-07-27 00:00:00,Home Goods,2.0,271.98,Chicago,6.0,Canceled
ORD-414,cust-44335,2023-06-30 00:00:00,ELECTRONICS,2.0,253.56,houston,3.0,Success
,CUST-31178,2023-06-26 00:00:00,Home Goods,2.0,106.88,Houston,4.0,Canceled
ORD-416,CUST-67912,2023-09-07 00:00:00,Apparel,5.0,55.81,Los Angeles,2.0,Pending
ORD-417,CUST-82309,2023-09-04 00:00:00,Electronics,2.0,79.96,Los Angeles,5.0,Failed
ORD-418,CUST-66057,2023-11-06 00:00:00,Apparel,3.0,275.45,Los Angeles,2.0,Success
ORD-419,CUST-83519,2023-01-04 00:00:00,Apparel,1.0,286.88,Los Angeles,5.0,Compl3ted
ORD-420,CUST-11267,2023-09-14 00:00:00,Home Goods,-2.0,$82.19,PHOENIX,5.0,Success
ORD-421,CUST-24663,2023-03-13 00:00:00,Beauty,3.0,131.11,Houston ,4.0,Failed
ORD-422,CUST-19862,2023-08-14 00:00:00,Apparel,3.0,248.63,Los Angeles,1.0,Canceled
ORD-423,CUST-29536,2023-03-26 00:00:00,Apparel,3.0,67.03,Los Angeles,5.0,Pending
ORD-424,CUST-81511,2023-04-28 00:00:00,Home Goods,5.0,-5.0,Los Angeles,2.0,Success
ORD-425,CUST-14722,2023-02-09 00:00:00,Books,2.0,111.68,Phoenix,2.0,Success
ORD-426,CUST-58393,2023-09-21 00:00:00,Home Goods,4.0,24.46,Houston,2.0,Canceled
ORD-427,CUST-86350,2023-11-26 00:00:00,apparel,4.0,182.82,Chicago,1.0,Canceled
ORD-428,CUST-82420,2023-05-24 00:00:00,Home Goods,4.0,69.15,Chicago,1.0,Failed
ORD-429,CUST-29410,2023-01-35,Apparel,1.0,212.85,new york,5.0,Pending
ORD-430,cust-66333,2023-03-18 00:00:00,Electronics,4.0,167.98,los angeles,5.0,Canceled
ORD-431,CUST-26704,2023-04-06 00:00:00,Books,1.0,,Phoenix,4.0,Pending
ORD-432,CUST-15482,2023-03-22 00:00:00,electronics ,4.0,207.44,Los Angeles,5.0,Failed
ORD-433,CUST-50404,2023-07-05 00:00:00,Electronics,3.0,227.92,Chicago,6.0,Compl3ted
ORD-434,CUST-57795,2023-05-11 00:00:00,Books,1.0,$241.13,Los Angeles,5.0,Success 
,cust-15229,2023-03-02 00:00:00,Electronics ,5.0,202.51,los angeles,3.0,Pending
ORD-436,CUST-56898,2023-12-05 00:00:00,Elec,2.0,76.07,Houston,5.0,Pending
ORD-437,CUST-37535,2026-01-15,Electronics,1.0,180.75,Houston,4.0,Pending
ORD-438,cust-99399,2023-08-01 00:00:00,Apparel,2.0,48.39,,5.0,Canceled
ORD-439,CUST-42706,2023-06-19 00:00:00,Books,2.0,139.67,Phoenix,2.0,Compl3ted
ORD-440,CUST-97416,2023-02-28 00:00:00,Home Goods,2.0,153.19,Phoenix,3.0,Success
ORD-441,CUST-23473,2023-04-09 00:00:00,apparel,2.0,200.02,Los Angeles,5.0,Canceled
ORD-442,CUST-56357,2023-12-12 00:00:00,Beauty,3.0,262.87,Chicago,2.0,Success
ORD-443,CUST-83385,2023-09-03 00:00:00,Books,1.0,221.93,Los Angeles,5.0,Pending
ORD-444,CUST-63264,2023-09-03 00:00:00,Electronics,3.0,242.15,houston,4.0,Failed
445,,2023-04-18 00:00:00,Electronics,4.0,172.53,Houston,1.0,Pending
ORD-446,CUST-30257,2023-10-30 00:00:00,apparel,4.0,130.55,Los Angeles,6.0,Pending
ORD-447,CUST-41029,2023-03-24 00:00:00,Apparel,3.0,177.97,Phoenix,5.0,Failed
ORD-448,CUST-31299,2023-11-28 00:00:00,Books,2.0,156.78,Los Angeles,3.0,Pending
ORD-449,CUST-33206,2023-07-30 00:00:00,Apparel,2.0,50.73,Los Angeles,1.0,Failed
,CUST-64040,2023-01-12 00:00:00,Apparel,5.0,,Phoenix,3.0,Success
ORD-451,CUST-13248,2023-05-05 00:00:00,Books,2.0,208.73,Chicago,3.0,Pending
ORD-452,CUST-33509,2023-01-23 00:00:00,Apparel,1.0,22.97,Los Angeles,2.0,Canceled
ORD-453,CUST-53540,2023-03-07 00:00:00,Books,1.0,298.0,New York,5.0,Canceled
ORD-454,CUST-63964,2023-10-21 00:00:00,Beauty,2.0,97.78,Los Angeles,5.0,Failed
,CUST-97806,2023-10-31 00:00:00,Apparel,1.0,175.74,Los Angeles,1.0,Success
ORD-456,CUST-42527,2023-03-24 00:00:00,Apparel,3.0,44.19,los angeles,3.0,Failed
ORD-457,CUST-44970,2023-03-10 00:00:00,Apparel,5.0,146.41,new york,5.0,Pending
ORD-458,CUST-30866,2023-11-19 00:00:00,Electronics,5.0,85.9,Phoenix,5.0,Failed
ORD-459,CUST-24168,2023-09-20 00:00:00,Apparel,1.0,137.58,New York,6.0,Canceled
ORD-460,CUST-60140,2023-01-21 00:00:00,Books,4.0,45.57,Chicago,5.0,Success
461,CUST-15075,2023-10-21 00:00:00,Electronics,5.0,116.17,New York,1.0,Pending
462,cust-71694,2023-03-17 00:00:00,Electronics,2.0,$15.75,New York,5.0,Failed
ORD-463,CUST-39154,2023-01-29 00:00:00,Apparel ,2.0,,Houston,2.0,Success
ORD-464,CUST-36158,2023-03-27 00:00:00,Home Goods,4.0,220.03,Phoenix,5.0,Failed
ORD-465,cust-70332,2023-05-13 00:00:00,Electronics,1.0,181.47,Los Angeles,5.0,Canceled
ORD-466,cust-55830,2023-04-03 00:00:00,books,1.0,225.57,Los Angeles,4.0,Failed
ORD-467,CUST-50001,2023-09-22 00:00:00,Elec,1.0,117.49,Los Angeles,1.0,Pending
ORD-468,CUST-39831,2023-01-35,Books,3.0,79.53,Phoenix,5.0,Success
ORD-469,CUST-39219,2023-11-03 00:00:00,Home Goods,2.0,84.0,Chicago,4.0,Pending
ORD-470,CUST-13101,2023-10-16 00:00:00,apparel,3.0,271.84,Chicago,1.0,Pending
ORD-471,CUST-96511,2023-11-23 00:00:00,Books,5.0,250.33,Los Angeles,3.0,Canceled
ORD-472,CUST-35313,2023-01-10 00:00:00,Books,2.0,196.37,Los Angeles,5.0,Canceled
ORD-473,CUST-62227,2023-12-05 00:00:00,Apparel,1.0,179.76,Chicago,1.0,Failed
ORD-474,CUST-53025,2023-05-26 00:00:00,Beauty,5.0,53.01,Houston,2.0,Failed
ORD-475,CUST-46517,2023-02-13 00:00:00,BEAUTY,1.0,74.46,New York,5.0,Failed
ORD-476,CUST-19099,2023-04-21 00:00:00,home goods,1.0,172.56,Phoenix,5.0,Failed
ORD-477,CUST-46585,2023-08-18 00:00:00,Electronics,3.0,35.44,phoenix,2.0,Success 
478,CUST-56025,2023-07-11 00:00:00,Electronics,4.0,292.86,Phoenix,3.0,Failed
ORD-479,,2023-08-30 00:00:00,Apparel,1.0,,Los Angeles,1.0,Pending
ORD-480,CUST-76768,2023-09-04 00:00:00,Apparel,1.0,199.56,PHOENIX,4.0,Pending
ORD-481,CUST-62386,2023-03-29 00:00:00,Apparel,2.0,$152.49,New York,5.0,Pending
ORD-482,CUST-99065,2023-04-23 00:00:00,Apparel,2.0,120.61,houston,3.0,Success 
,CUST-80282,2023-07-30 00:00:00,Beauty,1.0,$245.99,Chicago,5.0,Pending
ORD-484,CUST-53404,2023-11-04 00:00:00,Hom3 Goods,5.0,"99,99",Chicago,3.0,Failed
ORD-485,CUST-13617,2023-03-15 00:00:00,Books,-2.0,172.14,New York,4.0,Pending
ORD-486,CUST-25118,2023-10-26 00:00:00,Elec,4.5,295.1,Chicago,3.0,Success
ORD-487,cust-44237,2023-04-04 00:00:00,Beauty,2.0,157.54,Chicago,,Canceled
ORD-488,CUST-33405,2023-11-16 00:00:00,Home Goods,2.0,156.83,Chicago,5.0,Pending
ORD-489,CUST-86099,2023-12-04 00:00:00,Apparel,1.0,19.57,Los Angeles,4.0,Success
ORD-490,cust-44795,2023-09-19 00:00:00,Electronics,1.0,175.53,houston,5.0,Success
ORD-491,nan,2023-05-16 00:00:00,BEAUTY,1.0,277.62,New York,5.0,Canceled
ORD-492,CUST-24208,2023-03-27 00:00:00,Beauty,3.0,54.5,Houston,3.0,Canceled
ORD-493,CUST-88193,2023-12-18 00:00:00,Elec,3.0,40.73,chicago,,Failed
ORD-494,CUST-66959,2023-06-25 00:00:00,Beauty,5.0,245.78,Houston,5.0,Success
495,CUST-55309,2023-08-21 00:00:00,Books,2.0,9.4,Phoenix,5.0,Success 
ORD-496,CUST-51114,2023-02-11 00:00:00,Apparel,1.0,72.86,Phoenix,1.0,Failed
ORD-497,CUST-67199,2023-01-35,Books,3.0,267.24,Phoenix,3.0,Canceled
ORD-498,CUST-89457,2023-02-05 00:00:00,Apparel,5.0,,new york,5.0,Failed
ORD-499,CUST-77033,2023-04-28 00:00:00,Electronics,2.0,209.04,Los Angeles,1.0,Pending
ORD-500,CUST-25157,2023-07-13 00:00:00,Books,5.0,118.85,,5.0,Success
ORD-501,CUST-60488,2023-07-17 00:00:00,Apparel,3.0,133.02,Los Angeles,5.0,Canceled
ORD-502,CUST-85574,2023-03-09 00:00:00,Beauty,3.0,38.81,New York,5.0,Pending
ORD-503,cust-34914,2023-02-25 00:00:00,Beauty,2.0,273.46,,5.0,Failed
ORD-504,,2023-01-09 00:00:00,Home Goods,2.0,154.84,New York,5.0,Canceled
ORD-505,cust-15817,2023-04-14 00:00:00,Apparel,-2.0,$191.26,Houston,3.0,Success
506,CUST-67154,2023-09-25 00:00:00,Electronics,1.0,203.08,Chicago,4.0,Success
ORD-507,cust-10221,2023-09-16 00:00:00,Home Goods,1.0,169.64,Los Angeles,,Canceled
ORD-508,CUST-78146,2023-12-17 00:00:00,Beauty,1.0,241.6,Los Angeles,5.0,Pending
ORD-509,CUST-80575,2023-08-03 00:00:00,Electronics,4.0,146.85,Los Angeles,3.0,Pending
ORD-510,CUST-97900,2023-03-18 00:00:00,Apparel,4.0,118.94,LOS ANGELES,2.0,Pending
ORD-511,CUST-35825,2023-11-07 00:00:00,Beauty,4.0,8.31,Houston,1.0,Failed
ORD-512,CUST-57739,2023-02-19 00:00:00,home goods,5.0,29.67,Los Angeles,1.0,Canceled
ORD-513,CUST-66531,2023-04-01 00:00:00,Beauty,1.0,92.16,Los Angeles,,Failed
ORD-514,CUST-19171,2023-09-01 00:00:00,Books,1.0,114.94,Houston,3.0,Pending
ORD-515,CUST-97062,2023-11-11 00:00:00,Home Goods ,3.0,240.07,Houston,5.0,Failed
ORD-516,CUST-53279,2023-11-04 00:00:00,Beauty,1.0,90.19,Houston,5.0,Success
ORD-517,CUST-91678,2023-01-20 00:00:00,Home Goods,4.0,275.59,Houston,3.0,Success
ORD-518,CUST-51145,2023-09-30 00:00:00,apparel,1.0,74.39,Los Angeles,4.0,Pending
ORD-519,CUST-96951,2023-01-35,Books,3.0,168.14,LOS ANGELES,5.0,Compl3ted
ORD-520,CUST-26334,2023-03-02 00:00:00,Books,5.0,278.92,New York,2.0,Failed
,CUST-49363,2023-02-17 00:00:00,Beauty,2.0,196.71,Houston,,Canceled
ORD-522,,2023-09-04 00:00:00,Home Goods,3.0,194.14,phoenix,5.0,Canceled
ORD-523,CUST-50538,2023-12-04 00:00:00,Home Goods,1.0,30.09,New York,5.0,Canceled
ORD-524,CUST-97410,2023-08-03 00:00:00,Home Goods,1.0,155.55,,4.0,Success
ORD-525,,2023-11-05 00:00:00,Books,1.0,18.97,HOUSTON,5.0,Failed
ORD-526,CUST-52753,2023-10-04 00:00:00,Beauty,1.0,147.36,,5.0,Success
ORD-527,CUST-62743,2023-01-01 00:00:00,Home Goods,1.0,129.24,Houston,5.0,Failed
ORD-528,CUST-48752,2023-12-14 00:00:00,Beauty,1.0,,New York,4.0,Pending
ORD-529,nan,2023-11-29 00:00:00,electronics,5.0,257.58,houston,5.0,Pending
ORD-530,CUST-26683,2023-01-35,Apparel,2.0,194.25,New York,4.0,Success 
ORD-531,cust-35144,2023-09-25 00:00:00,apparel,1.0,62.52,Los Angeles,3.0,Pending
ORD-532,CUST-65108,2023-08-04 00:00:00,Apparel,4.0,96.25,Phoenix,4.0,Canceled
ORD-533,CUST-97153,2023-09-07 00:00:00,Home Goods,2.0,260.57,Chicago,5.0,Success
ORD-534,CUST-59695,2023-01-23 00:00:00,Apparel,5.0,178.67,New York,5.0,Compl3ted
ORD-535,CUST-98777,2023-12-24 00:00:00,Home Goods,5.0,250.46,los angeles,5.0,Success
ORD-536,CUST-32810,2023-09-29 00:00:00,Apparel,1.0,238.08,Houston,5.0,Canceled
ORD-537,CUST-90676,2023-08-08 00:00:00,Books,3.0,15.29,New York,2.0,Canceled
ORD-538,CUST-84593,2023-04-28 00:00:00,home goods,1.0,63.57,Chicago,1.0,Failed
ORD-539,CUST-49446,2023-09-04 00:00:00,Home Goods,1.0,233.06,Phoenix,2.0,Pending
ORD-540,CUST-63225,2023-07-15 00:00:00,Beauty,3.0,9.99,Chicago,4.0,Canceled
ORD-541,CUST-81819,2023-06-29 00:00:00,apparel,5.0,251.41,Los Angeles,5.0,Canceled
ORD-542,CUST-10053,2023-10-29 00:00:00,Books,4.0,124.26,Phoenix,,Success
ORD-543,CUST-49829,2023-12-23 00:00:00,Books,1.0,58.8,Phoenix,4.0,Canceled
ORD-544,CUST-47606,2023-10-22 00:00:00,Beauty,4.0,114.17,Chicago,6.0,Failed
ORD-545,CUST-37549,2023-02-20 00:00:00,Electronics,2.0,245.6,Los Angeles,6.0,Canceled
ORD-546,CUST-66346,2023-06-08 00:00:00,Apparel,1.0,283.32,Chicago,2.0,Failed
ORD-547,CUST-86019,2023-03-10 00:00:00,Electronics,4.0,,New York,5.0,Success 
ORD-548,CUST-89516,2023-01-35,Books,1.0,178.56,New York,5.0,Failed
ORD-549,CUST-95813,2023-09-02 00:00:00,Home Goods,1.0,134.07,Houston,1.0,Canceled
ORD-550,CUST-52237,2023-04-30 00:00:00,Beauty,2.0,"99,99",Chicago,1.0,Pending
ORD-551,CUST-70946,2023-02-12 00:00:00,BOOKS,3.0,10.77,New York,1.0,Pending
